verdict,reason,hub,title,firm,fit,relevance,url,id
noise,sales_relationship,stockholm,2027 M&A Internship - Stockholm,lazard.com,,,https://icbpjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/LazardProfessionalCareers/job/6507,oracle_hcm:icbpjb.fa.ocs.oraclecloud.com|LazardProfessionalCareers:6507
noise,sales_relationship,singapore,Part-Time Sales Consultant,~qxdigital asia pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/customer-service/part-time-sales-consultant-qxdigital-asia-9e74b0bb4edb8610944d2a37fd1a68d7,mycareersfuture:singapore:9e74b0bb4edb8610944d2a37fd1a68d7
noise,sales_relationship,singapore,"Associate, Sales Analyst, Asset Management",clsa.com,plausible,adjacent,https://citicclsa.wd3.myworkdayjobs.com/en-US/External/job/Singapore/Associate--Sales--Asset-Management_JR002272,workday:citicclsa|wd3|External:/job/Singapore/Associate--Sales--Asset-Management_JR002272
noise,sales_relationship,singapore,Senior Sales Coordinator (Ferroalloys & Manganese Trading),~jobally pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/admin/senior-sales-coordinator-jobally-cafca9dcce37eb60f1dbe55503521f6a,mycareersfuture:singapore:cafca9dcce37eb60f1dbe55503521f6a
noise,sales_relationship,singapore,Business Consultant,~w.l.p pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/accounting/business-consultant-wlp-434d199f2e1f23124a075b9ca9a36244,mycareersfuture:singapore:434d199f2e1f23124a075b9ca9a36244
noise,sales_relationship,singapore,"Associate, Investment Product - Multi-Product",~blackrock (singapore) limited,,,https://www.mycareersfuture.gov.sg/job/banking-finance/associate-investment-product-multi-product-blackrock-1128c0a43d829e68d0f248d27b651314,mycareersfuture:singapore:1128c0a43d829e68d0f248d27b651314
noise,sales_relationship,hong kong,"Analyst, APAC Relationship Management (Hong Kong and Southeast Asia)",ares.com,,,https://aresmgmt.wd1.myworkdayjobs.com/en-US/External/job/Hong-Kong/Analyst--APAC-Relationship-Management--Hong-Kong-and-Southeast-Asia-_R8357-1,workday:aresmgmt|wd1|External:/job/Hong-Kong/Analyst--APAC-Relationship-Management--Hong-Kong-and-Southeast-Asia-_R8357-1
noise,sales_relationship,singapore,"AD/D, Intermediary Distribution (SEA) - Asset Management",~michael page international pte ltd,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/add-intermediary-distribution-asset-management-michael-page-international-a3387d5156fc46cafd8196d1ee4dfb91,mycareersfuture:singapore:a3387d5156fc46cafd8196d1ee4dfb91
noise,sales_relationship,singapore,"Treasury Sales (FMRP, Banking, FX/Derivative Sales, up to $9k) (ID: 710040)",~persol singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/treasury-sales-persol-singapore-b1c27a3424f1a3a326aa98b80de41dcd,mycareersfuture:singapore:b1c27a3424f1a3a326aa98b80de41dcd
noise,sales_relationship,singapore,"Treasury Sales (Banking Industry, Corp Treasury/FX/Derivatives, $9k) (ID: 710040)",~persol singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/treasury-sales-persol-singapore-c4135ddffe5b380b2c91bf6c3f2b0c38,mycareersfuture:singapore:c4135ddffe5b380b2c91bf6c3f2b0c38
noise,sales_relationship,singapore,"Global Banking & Markets, Commodities Sales, Analyst, Singapore",~j. aron & company (singapore) pte.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/global-banking-markets-commodities-sales-analyst-singapore-j-aron-company-6fff7dbeb2705354bcfa7d170412f35a,mycareersfuture:singapore:6fff7dbeb2705354bcfa7d170412f35a
noise,sales_relationship,singapore,Asia Capital Introduction,marex.com,,,https://marex.breezy.hr/p/6019fa37111601-asia-capital-introduction,breezy:marex:6019fa37111601
noise,sales_relationship,singapore,Telemarketer (part time),~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-7451afde981643f3f6a62d9eb4c50c7d,mycareersfuture:singapore:7451afde981643f3f6a62d9eb4c50c7d
noise,sales_relationship,singapore,Telemarketer (part time),~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-0ce0fee9672416ba4a553f2b07ea1699,mycareersfuture:singapore:0ce0fee9672416ba4a553f2b07ea1699
noise,sales_relationship,singapore,Sales Executive (MNC/Trader/Training provided!),~trust recruit pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/manufacturing/sales-executive-trust-recruit-1f96dc7586c500768330f1b1fea40717,mycareersfuture:singapore:1f96dc7586c500768330f1b1fea40717
noise,sales_relationship,singapore,Management Associate,~cys global remit pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/admin/management-associate-cys-global-remit-264d18aae4eb6cd961013aa88e8b0c76,mycareersfuture:singapore:264d18aae4eb6cd961013aa88e8b0c76
noise,sales_relationship,singapore,"Analyst, Fixed Income Sales",~mizuho securities (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/analyst-fixed-income-sales-mizuho-securities-bb883ef9cf53f8a1b39066e076f38389,mycareersfuture:singapore:bb883ef9cf53f8a1b39066e076f38389
noise,sales_relationship,singapore,Junior Energy Broker,marex.com,,,https://marex.breezy.hr/p/14d979ba751101-junior-energy-broker,breezy:marex:14d979ba751101
noise,sales_relationship,singapore,Institutional Sales (Fund Management),~revup consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/institutional-sales-revup-consulting-8099d5d1c67a4c0e71fb3b9cb67409db,mycareersfuture:singapore:8099d5d1c67a4c0e71fb3b9cb67409db
noise,sales_relationship,singapore,Bunker Trader/Senior Bunker Trader,~uni-fuels pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/logistics/bunker-tradersenior-bunker-trader-uni-fuels-6ae5cadfb9aaf9d45153571cbf5d1c36,mycareersfuture:singapore:6ae5cadfb9aaf9d45153571cbf5d1c36
noise,sales_relationship,singapore,Bitumen Trader,~nw corporation pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/others/bitumen-trader-nw-corporation-bf65b2885550a2dbbbfe212f2f403996,mycareersfuture:singapore:bf65b2885550a2dbbbfe212f2f403996
noise,sales_relationship,singapore,Analyst - Credit Sales - Global Markets,~nomura singapore limited,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/analyst-credit-sales-global-markets-nomura-singapore-901c78011b8fc02fe44f632cccdbc6a3,mycareersfuture:singapore:901c78011b8fc02fe44f632cccdbc6a3
noise,sales_relationship,singapore,"Trainee Broker, Global Broking",tpicap.com,,,https://tp.wd107.myworkdayjobs.com/en-US/TP-ICAP/job/Singapore/Trainee-Broker--Global-Broking_R5717,workday:tp|wd107|TP-ICAP:/job/Singapore/Trainee-Broker--Global-Broking_R5717
noise,sales_relationship,stockholm,Executive Researcher - Monterro Talent,monterro.com,plausible,adjacent,https://careers.monterro.com/jobs/8218731-executive-researcher-monterro-talent,teamtailor:careers.monterro.com:3956aa69-35d0-49e0-a54a-99ab8453f607
noise,sales_relationship,singapore,"Junior Rice Trader (Agricultural Commodities) – Up to $7,000 | Regional Markets | Trading",~hrnet ventures pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/wholesale-trade/junior-rice-trader-%E2%80%93-7000-regional-markets-trading-hrnet-ventures-3ca84ff66253680152faccc6d5eff8f7,mycareersfuture:singapore:3ca84ff66253680152faccc6d5eff8f7
noise,sales_relationship,singapore,"Junior Rice Trader (Agricultural Commodities) – Up to $7,000 | Regional Markets | Trading",~hrnet ventures pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/wholesale-trade/junior-rice-trader-%E2%80%93-7000-regional-markets-trading-hrnet-ventures-4d4ac61c4317abc8c9a809b23efa767a,mycareersfuture:singapore:4d4ac61c4317abc8c9a809b23efa767a
noise,sales_relationship,singapore,Commercial Sales,~microsoft operations pte ltd,,,https://www.mycareersfuture.gov.sg/job/professional-services/commercial-sales-microsoft-operations-3456f3423175983ee9cda63886f64468,mycareersfuture:singapore:3456f3423175983ee9cda63886f64468
noise,sales_relationship,singapore,Telemarketer (part time),~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-5faa5ee572a0c8b9382ef61a39219bec,mycareersfuture:singapore:5faa5ee572a0c8b9382ef61a39219bec
noise,sales_relationship,singapore,Sales Trader,~fndr headhunting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/sales-trader-fndr-headhunting-1e96cf5a6ad987b3a6d7e761022219c6,mycareersfuture:singapore:1e96cf5a6ad987b3a6d7e761022219c6
noise,sales_relationship,singapore,Sales Coordinator,~ann kiong enterprises pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/wholesale-trade/sales-coordinator-ann-kiong-enterprises-2f28366b78b4a17134a0d3e7b5d07a06,mycareersfuture:singapore:2f28366b78b4a17134a0d3e7b5d07a06
noise,sales_relationship,singapore,Graduate Trainee –  Institutional Clients & Transaction Banking Sales,~commerzbank aktiengesellschaft,,,https://www.mycareersfuture.gov.sg/job/banking-finance/graduate-trainee-%E2%80%93-institutional-clients-transaction-banking-sales-commerzbank-aktiengesellschaft-56defdf72c4267b37c8d8f5bd6f6b0d8,mycareersfuture:singapore:56defdf72c4267b37c8d8f5bd6f6b0d8
noise,sales_relationship,singapore,Fundraising (Asset Management),~revup consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/fundraising-revup-consulting-856f40e1fa3c0570360f4503b117f608,mycareersfuture:singapore:856f40e1fa3c0570360f4503b117f608
noise,sales_relationship,singapore,Business Consultant (Business Loans),~canworkone.sg employment pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/business-consultant-canworkonesg-employment-ff572a5da6e478bb402801241d783d19,mycareersfuture:singapore:ff572a5da6e478bb402801241d783d19
noise,sales_relationship,hong kong,"Associate, Investor Services",ares.com,stretch,adjacent,https://aresmgmt.wd1.myworkdayjobs.com/en-US/External/job/Hong-Kong/Associate--Investor-Services_R8057-1,workday:aresmgmt|wd1|External:/job/Hong-Kong/Associate--Investor-Services_R8057-1
noise,sales_relationship,hong kong,"Analyst/Associate, APAC Relationship Management",ares.com,,,https://aresmgmt.wd1.myworkdayjobs.com/en-US/External/job/Hong-Kong/Analyst-Associate--APAC-Relationship-Management_R8232-1,workday:aresmgmt|wd1|External:/job/Hong-Kong/Analyst-Associate--APAC-Relationship-Management_R8232-1
noise,sales_relationship,singapore,Telemarketer (Part Time),~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-9306b760ede6828ed65067ab22062e4b,mycareersfuture:singapore:9306b760ede6828ed65067ab22062e4b
noise,sales_relationship,singapore,Consultant - Loans,~gravitas capital group pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/consultant-loans-gravitas-capital-group-6c821c7b9bac09f314b3a9ded4038ca5,mycareersfuture:singapore:6c821c7b9bac09f314b3a9ded4038ca5
noise,sales_relationship,singapore,Commodities Broker (Agricultural) | Hunter + OTC Hedging,~temp-team pte ltd,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/consulting/commodities-broker-hunter-otc-hedging-temp-team-ef71d063b3f66c40159ca3b4836cc6ed,mycareersfuture:singapore:ef71d063b3f66c40159ca3b4836cc6ed
noise,sales_relationship,hong kong,"Account Analyst, HK Institutional",pimco.com,,,https://pimco.wd1.myworkdayjobs.com/en-US/pimco-careers/job/Hong-Kong/Account-Analyst--HK-Institutional_R106598,workday:pimco|wd1|pimco-careers:/job/Hong-Kong/Account-Analyst--HK-Institutional_R106598
noise,sales_relationship,singapore,"Analyst, Global Banking",santander.com,,,https://santander.wd3.myworkdayjobs.com/en-US/SantanderCareers/job/Singapore/Analyst--Global-Banking_Req1599181,workday:santander|wd3|SantanderCareers:/job/Singapore/Analyst--Global-Banking_Req1599181
noise,sales_relationship,hong kong,Sales Structured Solutions Financial Institutions,vontobel.com,plausible,adjacent,https://vontobel.wd3.myworkdayjobs.com/en-US/Vontobel_External_Career/job/Hong-Kong-AM--1901-Gloucester-Tower-The-Landmark-15-Queens-Road/Sales-Structured-Solutions-Financial-Institutions_9304-2,workday:vontobel|wd3|Vontobel_External_Career:/job/Hong-Kong-AM--1901-Gloucester-Tower-The-Landmark-15-Queens-Road/Sales-Structured-Solutions-Financial-Institutions_9304-2
noise,sales_relationship,singapore,Relationship Management Assistant,schroders.com,,,https://ekbq.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/1682,oracle_hcm:ekbq.fa.em2.oraclecloud.com|CX_2:1682
noise,sales_relationship,singapore,Fixed Income Sales Analyst,~cmbi (singapore) pte. limited,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/fixed-income-sales-analyst-cmbi-832a6a50a42c6cc9219253c60f09f2ef,mycareersfuture:singapore:832a6a50a42c6cc9219253c60f09f2ef
noise,sales_relationship,stockholm,Associate in GC & IMM,"~hsbc continental europe bank, sweden filial",,,https://jobbsafari.se/jobb/associate-in-gc-imm-sasrb-20470851,jobbsafari:sweden:20470851
noise,sales_relationship,singapore,Telemarketer,~stratify consulting llp,,,https://www.mycareersfuture.gov.sg/job/telecommunications/telemarketer-stratify-consulting-08800dff18195c8304f0a86a49eada1b,mycareersfuture:singapore:08800dff18195c8304f0a86a49eada1b
noise,sales_relationship,singapore,R0445222 IB - ICG GFX Sales - Analyst,~deutsche bank aktiengesellschaft,,,https://www.mycareersfuture.gov.sg/job/banking-finance/r0445222-ib-icg-gfx-sales-analyst-deutsche-bank-aktiengesellschaft-36ae57e6bd9665f13ccf5e3c8c0af7d2,mycareersfuture:singapore:36ae57e6bd9665f13ccf5e3c8c0af7d2
noise,sales_relationship,singapore,Institutional Sales – Derivatives,~kgi securities (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/institutional-sales-%E2%80%93-derivatives-kgi-securities-fb54fe48f5cefeddd1d0ac8a0f7e27f9,mycareersfuture:singapore:fb54fe48f5cefeddd1d0ac8a0f7e27f9
noise,sales_relationship,singapore,Institutional Sales - Derivatives (MENA),~kgi securities (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/institutional-sales-derivatives-kgi-securities-67ea87b670861fee0073cd9e7f3c15c2,mycareersfuture:singapore:67ea87b670861fee0073cd9e7f3c15c2
noise,sales_relationship,singapore,Commodities Derivatives Clearing Sales,~kgi securities (singapore) pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/commodities-derivatives-clearing-sales-kgi-securities-0d17b861df63571d8b06cacbbc6575f1,mycareersfuture:singapore:0d17b861df63571d8b06cacbbc6575f1
noise,sales_relationship,singapore,Investment Associate (Bank and Finance),~staffella recruitment agency,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/investment-associate-staffella-recruitment-agency-d9bb4f19a2a79b11a39dcb38c8536186,mycareersfuture:singapore:d9bb4f19a2a79b11a39dcb38c8536186
noise,sales_relationship,singapore,Grants Sales Consultant (Full Commission),~miss niu tech private limited,,,https://www.mycareersfuture.gov.sg/job/admin/grants-sales-consultant-miss-niu-tech-6dad350761369726cd8317e6414d8e0c,mycareersfuture:singapore:6dad350761369726cd8317e6414d8e0c
noise,sales_relationship,singapore,Cross Commodities Sales (VN2878),marex.com,plausible,adjacent,https://marex.breezy.hr/p/7f7dbe53327c01-cross-commodities-sales-vn2878,breezy:marex:7f7dbe53327c01
noise,sales_relationship,singapore,Corporate Banking RM (Indonesia coverage),~revup consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/corporate-banking-rm-revup-consulting-01d06f88be9c267b281d799fdd84f412,mycareersfuture:singapore:01d06f88be9c267b281d799fdd84f412
noise,sales_relationship,singapore,Institutional Equities Sales,~revup consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/institutional-equities-sales-revup-consulting-d7af32529d04055a4d491c33d81fdf19,mycareersfuture:singapore:d7af32529d04055a4d491c33d81fdf19
noise,sales_relationship,singapore,Equity Trader (Brokerage),~revup consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/equity-trader-revup-consulting-ded85b0e8824cc4925e07162f623d05e,mycareersfuture:singapore:ded85b0e8824cc4925e07162f623d05e
noise,sales_relationship,singapore,"Treasury Sales Dealer, Sales & Structured Solutions",hlbank.com.sg,stretch,adjacent,https://hlb.wd3.myworkdayjobs.com/en-US/HLBCareers/job/Singapore/Execution---Dealer_JR0000025518,workday:hlb|wd3|HLBCareers:/job/Singapore/Execution---Dealer_JR0000025518
noise,sales_relationship,singapore,Treasury Sales (Banking),~revup consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/treasury-sales-revup-consulting-0e91b21c9571bdcc4dae4b4b822a550b,mycareersfuture:singapore:0e91b21c9571bdcc4dae4b4b822a550b
