n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
925,adjacent,senior_6_10,llm engineer at wealth ai; engineering not research,Senior LLM Engineer,getfinvest.com,India,Engineering,https://jobs.ashbyhq.com/finvest/23286307-6e76-4896-8558-5727b63ce7db,ashby,finvest,23286307-6e76-4896-8558-5727b63ce7db
926,rejected,new_grad,dentist position; dental not finance,Tandläkare - Smile Trelleborg,smile.se,"Trelleborg, Sweden",Avdelning: Tandläkare och Specialister,https://karriar.smile.se/jobs/7965892-tandlakare-smile-trelleborg,teamtailor,karriar.smile.se,30c28c7e-9ca3-4a39-9aaa-83e9dbb850e4
927,rejected,unknown,enterprise account director; sales not quant,Enterprise Account Director,levelequity.com,"United States, Remote",Enterprise Sales,https://www.salesloft.com/company/careers?gh_jid=8123080,greenhouse,salesloft,8123080
928,rejected,head_or_md,cto port software; not financial markets,Chief Technology Officer - Grieg Connect,monterro.com,"Grieg Connect - HQ, Oslo, Norway",Technology/Engineering/Development,https://careers.monterro.com/jobs/8217399-chief-technology-officer-grieg-connect,teamtailor,careers.monterro.com,86ab1a31-eeea-4dcb-afc5-7aa1df3900c1
929,rejected,junior_0_2,dental assistant; not finance-related,Tandsköterska - Smile Kramfors & Höga Kusten,smile.se,"Kramfors, Sweden, Höga Kusten, Ullånger",Avdelning: Tandsköterskor och Ortodontiassistenter,https://karriar.smile.se/jobs/7019406-tandskoterska-smile-kramfors-hoga-kusten,teamtailor,karriar.smile.se,00107c2e-0bbb-409e-aab9-9997b7984929
930,rejected,senior_6_10,product manager at retailer; fashion not quant,"Senior/Principal Product Manager, Retention",basisset.com,"Palo Alto, California, United States",Marketing (PM),https://job-boards.greenhouse.io/quince/jobs/5227702008,greenhouse,quince,5227702008
931,rejected,unknown,content producer; communications not quant,Content Producer,endeavor.org,"Ukraine, Kyiv",Marketing & Communications,https://careers.endeavor.org/jobs/8219004-content-producer,teamtailor,careers.endeavor.org,e2996609-8dca-469c-8c39-4be4b0121436
932,rejected,unknown,account executive healthcare; sales not quant,"Account Executive, Patient Experience",transformcap.com,United States - Remote,PX Sales,https://job-boards.greenhouse.io/tebra/jobs/4681866005,greenhouse,tebra,4681866005
933,rejected,head_or_md,vp marketing generic; no context,VP / Head of Marketing (Portfolio Company Role),equal.vc,Remote,Portfolio,https://jobs.ashbyhq.com/equal-ventures/70c77153-61f5-4597-bc1f-dfa469f0fa23,ashby,equal-ventures,70c77153-61f5-4597-bc1f-dfa469f0fa23
934,rejected,unknown,practice manager wealth advisory; excluded,Practice Manager ,evernestfa.com,"Sydney, New South Wales, Australia",Practice Management & Operations,https://job-boards.greenhouse.io/focuspartnersaustralia/jobs/6141953004,greenhouse,focuspartnersaustralia,6141953004
935,rejected,senior_6_10,enterprise sales account executive; sales not quant,"Senior Account Executive, Medical Device Manufacturing",oceans.ventures,"Somerville, MA",Sales,https://tulip.co/careers/job-posting/?gh_jid=7720118003,greenhouse,tulip,7720118003
936,rejected,unknown,communications at crypto firm; crypto excluded,Communications Manager,archetype.fund,United States (East Coast Time Zone) - Remote,Communications,https://jobs.lever.co/moonpay/ddeab868-7452-43b6-8f18-6e0718370ba4,lever,moonpay,ddeab868-7452-43b6-8f18-6e0718370ba4
937,rejected,lead,product designer at fintech; design not research,Lead Product Designer,spendesk.com,"Barcelona, Spain",PDE Office,https://career.spendesk.com/jobs/8209938-lead-product-designer,teamtailor,career.spendesk.com,cc86b74d-772e-4243-80fb-775cdef0886a
938,rejected,unknown,maintenance electrician; facilities not quant,Betriebselektriker / Elektriker (m/w/d),aditus.com,"Hannover, Deutschland",Corporate Operations,https://karriere.aditus.de/o/betriebselektriker-elektriker-mwd,recruitee,aditusgmbh,2342264
939,rejected,unknown,advisor marketing manager; marketing not quant,Advisor Marketing Manager,kaleelcompany.com,"Hybrid - Irving, TX",Marketing,https://job-boards.greenhouse.io/fartherfinance/jobs/4719044005,greenhouse,fartherfinance,4719044005
940,rejected,unknown,training coordinator fintech; compliance not quant,Functional Training Coordinator,satispay.com,"Milan, Italy","Governance, Legal & Compliance",https://jobs.ashbyhq.com/satispay/05d4af99-6eaa-415a-adc6-13872250632d,ashby,satispay,05d4af99-6eaa-415a-adc6-13872250632d
941,rejected,unknown,field electrician; facilities not quant,Electrician (Midlands),octopusenergygeneration.com,The Midlands (GB),Field Operations,https://jobs.lever.co/octoenergy/f8da664c-2b1c-4c44-a621-de6a2253ff1c,lever,octoenergy,f8da664c-2b1c-4c44-a621-de6a2253ff1c
942,rejected,unknown,estate planning partner; wealth advisory excluded,"Estate Planning Partner, UHNW (San Francisco)",tuftoncapital.com,San Francisco,Wealth Solutions - Estate Planning,https://job-boards.greenhouse.io/merceradvisors/jobs/5376531008,greenhouse,merceradvisors,5376531008
943,rejected,head_or_md,accounts payable director; accounting not quant,"Director, Accounts Payable",cherry.vc,"Bangalore, India",Accounting,https://job-boards.greenhouse.io/xometry/jobs/4792791007,greenhouse,xometry,4792791007
944,rejected,unknown,telehealth nurse practitioner; healthcare not quant,Telehealth Nurse Practitioner or Physician Assistant (Remote) - Delaware License,ophelia.com,United States,Clinicians,https://job-boards.greenhouse.io/ophelia/jobs/5105274008,greenhouse,ophelia,5105274008
945,rejected,mid_3_5,wealth advisor associate vp; wealth advisory excluded," AVP, Wealth Advisor ",kaleelcompany.com,Remote,Wealth Management,https://job-boards.greenhouse.io/fartherfinance/jobs/4710352005,greenhouse,fartherfinance,4710352005
946,rejected,unknown,accounting support specialist; not quant,Spécialiste Support Pilotage et Comptabilité (Télétravail complet possible - Perpignan),pennylane.com,All France (remote),Customer Success,https://jobs.ashbyhq.com/pennylane/52ee0bb6-9ed9-4b1c-805c-ebeb207c92ac,ashby,pennylane,52ee0bb6-9ed9-4b1c-805c-ebeb207c92ac
947,rejected,unknown,customer service bank; not quant,Kundtjänstmedarbetare till Svea Bank i Åseda,svea.com,"Åseda, Sweden",Kundtjänst,https://career.svea.com/jobs/8219906-kundtjanstmedarbetare-till-svea-bank-i-aseda,teamtailor,career.svea.com,f6300fff-6d84-48e4-aa1d-4fcfada6253a
948,adjacent,junior_0_2,renewable energy portfolio modeling; not markets quant,Portfolio Associate/ Senior Associate - Development Portfolio Management Team,octopusenergygeneration.com,London (GB),Development,https://jobs.lever.co/octoenergy/dd834d16-32a0-4df1-8e8a-def8bf0aeaf8,lever,octoenergy,dd834d16-32a0-4df1-8e8a-def8bf0aeaf8
949,rejected,unknown,aml operations team lead; compliance not quant,Operations Team Leader,tfbank.se,"Szczecin, Poland",AML,https://tfbank.teamtailor.com/jobs/8155792-operations-team-leader,teamtailor,tfbank,be0597e3-c711-411e-ac40-ba78ba691265
950,rejected,senior_6_10,senior financial accountant; accounting not quant,Senior Financial Accountant,satispay.com,"Luxembourg, Luxembourg","Finance, Procurement & Facility",https://jobs.ashbyhq.com/satispay/97b08260-2d42-4811-9809-4fc3561d428a,ashby,satispay,97b08260-2d42-4811-9809-4fc3561d428a
951,rejected,lead,head of manufacturing engineering; not finance,"Head of Process Engineering, Vandrel",interplay.vc,New York,Portfolio Companies,https://jobs.ashbyhq.com/interplay/88e52799-b2c8-42b7-a788-3ae8dfc65ce7,ashby,interplay,88e52799-b2c8-42b7-a788-3ae8dfc65ce7
952,rejected,unknown,enterprise account executive; sales not quant,Enterprise Account Executive - Denmark,alphapartners.com,Denmark - Remote,International Sales,https://job-boards.greenhouse.io/chainguard/jobs/4680594006,greenhouse,chainguard,4680594006
953,less_relevant,senior_6_10,accounting at quant shop; finance not trading,Senior Accountant (Trading),numerixsquant.com,Remote - US,Finance,https://jobs.ashbyhq.com/numerixs-quant/a04f25e7-d7aa-4f7a-9ec4-9e8d7418549a,ashby,numerixs-quant,a04f25e7-d7aa-4f7a-9ec4-9e8d7418549a
954,rejected,unknown,maintenance service manager; property ops not quant,Maintenance Assistant Service Manager (Residential),cimgroup.com,"Los Angeles, CA",SKR,https://jobs.lever.co/cimgroup/2bee46a9-3aa9-43c9-82e4-563ef4a0e5ed,lever,cimgroup,2bee46a9-3aa9-43c9-82e4-563ef4a0e5ed
955,rejected,unknown,software support technician; customer support not quant,Technicien Formateur Logiciel - Toporder by myPOS,mypos.com,"Ecully, Écully, France",Operations,https://careers.mypos.com/jobs/8021429-technicien-formateur-logiciel-toporder-by-mypos,teamtailor,careers.mypos.com,f4f6395b-3c63-4ad2-aba3-273aa732c4a0
956,rejected,unknown,clinical support specialist; healthcare admin not quant,Clinical Support Specialist- West,fcventures.com,Remote,Clinical Support,https://bicyclehealth.com/careers-opportunities?gh_jid=6138797004,greenhouse,bicyclehealth,6138797004
957,rejected,lead,principal software engineer open source; not financial,Principal Software Engineer (Libraries Platform) ,alphapartners.com,United Kingdom - Remote,R&D Engineering,https://job-boards.greenhouse.io/chainguard/jobs/4698959006,greenhouse,chainguard,4698959006
958,rejected,unknown,inventory lead; supply chain not quant,Inventory Lead ,insightpartners.com,Walnut CA,Operations,https://job-boards.greenhouse.io/misfitsmarket/jobs/7740493003,greenhouse,misfitsmarket,7740493003
959,rejected,unknown,content producer; marketing not quant,GTME Ecosystem - GTME & AI Teacher,clay.com,New York,Marketing,https://jobs.ashbyhq.com/claylabs/1b1c004f-0e6a-41b6-bac3-971448b63a07,ashby,claylabs,1b1c004f-0e6a-41b6-bac3-971448b63a07
960,rejected,unknown,benefits manager; hr not quant,Benefits Manager,kaleelcompany.com,"Hybrid  - New York, NY",People,https://job-boards.greenhouse.io/fartherfinance/jobs/4706684005,greenhouse,fartherfinance,4706684005
961,rejected,unknown,design operations manager; healthcare ai not quant,Design Operations Manager,abridge.com,SF Office,Builder,https://jobs.ashbyhq.com/Abridge/5697e743-b697-4c1e-a9cc-88a942533b79,ashby,Abridge,5697e743-b697-4c1e-a9cc-88a942533b79
962,rejected,senior_6_10,senior tax accountant; wealth advisory excluded,Senior Tax Accountant,waverly-advisors.com,Any Waverly Tax Location,Tax,https://job-boards.greenhouse.io/waverlyadvisorsllc/jobs/4219414009,greenhouse,waverlyadvisorsllc,4219414009
963,rejected,unknown,benefits manager; hr not quant,Benefits Manager,kaleelcompany.com,"Hybrid  - Irving, TX",People,https://job-boards.greenhouse.io/fartherfinance/jobs/4706671005,greenhouse,fartherfinance,4706671005
964,rejected,unknown,application engineer manufacturing; not finance,"Application Engineer, CNC & Sheet",cherry.vc,"Bangalore, India",Operations,https://job-boards.greenhouse.io/xometry/jobs/5100786007,greenhouse,xometry,5100786007
965,rejected,unknown,clinician telehealth provider; healthcare not quant,Provider (Physician Assistant/Nurse Practitioner) - East Region,fcventures.com,Remote,Clinicians,https://bicyclehealth.com/careers-opportunities?gh_jid=6015646004,greenhouse,bicyclehealth,6015646004
966,rejected,lead,staff robotics perception engineer; not financial,"Staff Engineer, Robotics Perception (m/f/d)",hvcapital.com,Munich,Autonomy & VVT,https://job-boards.eu.greenhouse.io/arxroboticsgmbh/jobs/4875205101,greenhouse,arxroboticsgmbh,4875205101
967,rejected,unknown,accounting software training consultant; not quant,Freelance - Consultant.e en Formation - Montpellier,pennylane.com,Montpellier,Partner Success - Cabinets comptable,https://jobs.ashbyhq.com/pennylane/48ab9a63-ab75-4559-ae81-687b57bd9b70,ashby,pennylane,48ab9a63-ab75-4559-ae81-687b57bd9b70
968,rejected,lead,product lead healthcare ai; product not quant,"Product Lead, Clinical Decision Support",abridge.com,SF Office,Builder,https://jobs.ashbyhq.com/Abridge/5acb269b-6ca0-4890-ae3f-ffb46e99d2ba,ashby,Abridge,5acb269b-6ca0-4890-ae3f-ffb46e99d2ba
969,rejected,senior_6_10,revenue operations manager; manufacturing not quant,"Senior Revenue Operations Manager, Post Sales",oceans.ventures,"Somerville, MA",Commercial,https://tulip.co/careers/job-posting/?gh_jid=7679282003,greenhouse,tulip,7679282003
970,rejected,senior_6_10,internal auditor at kraken; crypto excluded,"Senior Internal Auditor, Technology",payward.com,Canada,Risk & Audit,https://jobs.ashbyhq.com/kraken.com/d731dcf1-3c98-47f3-8719-cd58a27e08a4,ashby,kraken.com,d731dcf1-3c98-47f3-8719-cd58a27e08a4
971,rejected,unknown,technical accountant; accounting not quant,Technical Accountant,impact.com,Cape Town,Finance,https://job-boards.greenhouse.io/impact/jobs/8596596002,greenhouse,impact,8596596002
972,rejected,unknown,site operations manager; autonomous shuttle ops not quant,Site Operations Manager II,mavenventures.com,"Atlanta, GA - Onsite",Operations,https://job-boards.greenhouse.io/maymobility/jobs/8533137002,greenhouse,maymobility,8533137002
973,rejected,unknown,customer engagement; cybersecurity support not quant,Customer Engagement Manager,headline.com,"Remote, U.S.",Sales,https://bitwarden.com/careers/7829799003/?gh_jid=7829799003,greenhouse,bitwarden,7829799003
974,rejected,senior_6_10,senior corporate accountant tax; accounting not quant,"Senior Corporate Accountant, Tax",levelequity.com,"Guadalajara, Mexico",Finance,https://www.salesloft.com/company/careers?gh_jid=8100022,greenhouse,salesloft,8100022
975,rejected,unknown,insurance operations manager; insurance ops not quant,"Manager, Insurance Operations",mariner.com,United States,Strategy & Innovation,https://jobs.ashbyhq.com/mariner-careers/a311c521-f64f-430f-ae69-4ea8c9a82d24,ashby,mariner-careers,a311c521-f64f-430f-ae69-4ea8c9a82d24
976,rejected,unknown,customer success lead; recruiting ai not finance,Customer Success Lead,socialleverage.com,Toronto,GTM,https://jobs.ashbyhq.com/ribbon-ai/3eadc94f-cb21-4e99-9e2e-73e94cd09629,ashby,ribbon-ai,3eadc94f-cb21-4e99-9e2e-73e94cd09629
977,rejected,unknown,telehealth clinician; healthcare not quant,Provider (Physician Assistant/Nurse Practitioner) - East Region,fcventures.com,Remote,Clinicians,https://bicyclehealth.com/careers-opportunities?gh_jid=6005254004,greenhouse,bicyclehealth,6005254004
978,rejected,unknown,project manager construction; real estate not quant,Regional Project Manager (Construction),primary.vc,"Detroit, MI",Operations,https://job-boards.greenhouse.io/jukeboxhealth/jobs/4370212009,greenhouse,jukeboxhealth,4370212009
979,rejected,unknown,edd analyst aml; compliance not quant,EDD Analyst,resursbank.se,"Helsingborg, Ödåkra-väla, Sweden, Malmö",FCP,https://careers.resurs.com/jobs/8218426-edd-analyst,teamtailor,careers.resurs.com,5fa5da19-5117-49df-96d4-330a10faabd9
980,rejected,unknown,facilities painter; maintenance not quant,"Centralized Painter - Columbus, Ohio",cortland.com,"Columbus, OH",Integrated Facilities,https://job-boards.greenhouse.io/cortland/jobs/4305353009,greenhouse,cortland,4305353009
981,rejected,senior_6_10,senior business development satellite; not finance,Senior Business Development Manager - Commercial / Civil,radical.vc,Remote,Go to Market,https://job-boards.greenhouse.io/muonspace/jobs/5210900007,greenhouse,muonspace,5210900007
982,rejected,lead,aml team leader; compliance not quant,AML Team Leader,tfbank.se,"Szczecin, Poland",AML,https://tfbank.teamtailor.com/jobs/7875578-aml-team-leader,teamtailor,tfbank,20fe5783-b142-4e79-bfbb-e597e7145ceb
983,rejected,senior_6_10,senior accountant; tech company accounting not quant,Senior Accountant,shieldcap.com,United States (Remote),G&A - Finance,https://job-boards.greenhouse.io/armada/jobs/5291080008,greenhouse,armada,5291080008
984,rejected,head_or_md,head consumer partnerships marketing; marketing not quant,Head of Consumer Partnerships Marketing (Hybrid),enova.com,"Chicago, IL",Marketing ,https://job-boards.greenhouse.io/enova/jobs/8119767,greenhouse,enova,8119767
985,rejected,lead,staff engineer repositories open source; not financial,Staff Software Engineer (Repositories),alphapartners.com,Canada - Remote,R&D Engineering,https://job-boards.greenhouse.io/chainguard/jobs/4697557006,greenhouse,chainguard,4697557006
986,rejected,unknown,accountant swedish bank; accounting not quant,Vi söker redovisningsekonom,sparbankeneken.se,"Ryd, Sweden",Ekonomiavdelningen,https://sparbankeneken.teamtailor.com/jobs/8050889-vi-soker-redovisningsekonom,teamtailor,sparbankeneken,0e9d7f08-18c2-45a7-bd02-82995b7b62ab
